wavelength_nm,median_reflectance
1810.1045296167247,0.9920565542270658
1815.3310104529617,0.9916331480023418
1820.5574912891984,0.9916047288749493
1825.7839721254354,0.9922419663248702
1831.0104529616724,0.9921738283591942
1836.2369337979094,0.9921207057705175
1841.4634146341464,0.9922348969750441
1846.6898954703834,0.9921710904114999
1851.9163763066201,0.991679850975359
1857.142857142857,0.9917457125920328
1862.3693379790939,0.9925539208624063
1867.5958188153309,0.9925373977946335
1872.8222996515678,0.9930949033667119
1878.0487804878048,0.9930206440620062
1883.2752613240418,0.9925669787057684
1888.5017421602788,0.9927529961239502
1893.7282229965158,0.9924559336555235
1898.9547038327526,0.9926541647058464
1904.1811846689895,0.9926768385308908
1909.4076655052263,0.9872979364015799
1914.6341463414633,0.9932437724812643
1919.8606271777003,0.9927034763402595
1925.0871080139373,0.9932218399767745
1930.3135888501743,0.9930458667293025
1935.5400696864112,0.9935191934692501
1940.766550522648,0.9926921976493612
1945.993031358885,0.9934736992043683
1951.2195121951218,0.9933083158445987
1956.4459930313587,0.9930375910880621
1961.6724738675957,0.9930521712885605
1966.8989547038327,0.9933406594702902
1972.1254355400697,0.9932206229367113
1977.3519163763067,0.9929933186519029
1982.5783972125435,0.9933561659870594
1987.8048780487804,0.992906995933361
1993.0313588850172,0.9925019711034864
1998.2578397212542,0.9926443721390774
2003.4843205574912,0.9922220378768767
2008.7108013937282,0.9926501510287168
2013.9372822299651,0.9929983341951041
2019.1637630662021,0.9932658436012429
2024.390243902439,0.9928567020330198
2029.6167247386759,0.9934797472028492
2034.8432055749129,0.99314744328692
2040.0696864111499,0.9922573696135104
2045.2961672473866,0.9922245111330593
2050.5226480836236,0.9919688406449146
2055.7491289198606,0.9912815630706672
2060.9756097560976,0.9907463836077308
2066.2020905923346,0.9912675189153075
2071.4285714285716,0.9910625538110303
2076.6550522648085,0.9904124040705199
2081.8815331010455,0.9913311031088703
2087.108013937282,0.9912318852997467
2092.334494773519,0.9910354003887487
2097.560975609756,0.9920377287622923
2102.787456445993,0.9923039216267618
2108.0139372822296,0.9923110439683742
2113.2404181184666,0.9923036153470097
2118.4668989547035,0.9929699340719715
2123.6933797909405,0.9930084609046737
2128.9198606271775,0.9932984761753977
2134.1463414634145,0.9931788687746378
2139.3728222996515,0.9926864697906532
2144.5993031358885,0.9941063801387887
2149.8257839721255,0.9935478383408821
2155.0522648083625,0.9936336857049353
2160.2787456445994,0.9930668200631727
2165.5052264808364,0.9940248019848693
2170.7317073170734,0.9930802063560489
2175.95818815331,0.9923710884271468
2181.184668989547,0.9929994642433877
2186.411149825784,0.9929936459976032
2191.637630662021,0.9925351944141951
2196.8641114982574,0.9922241863445413
2202.0905923344944,0.9925207605923356
2207.3170731707314,0.9913523964250389
2212.5435540069684,0.9914704850321533
2217.7700348432054,0.9919988535651638
2222.9965156794424,0.9919753468502978
2228.2229965156794,0.9922004709414606
2233.4494773519164,0.991267322926288
2238.6759581881533,0.9926417122683399
2243.9024390243903,0.9914396444457908
