675	0.9912
676	0.9908
677	0.9914
678	0.9911
679	0.9911
680	0.9911
681	0.9908
682	0.9910
683	0.9915
684	0.9910
685	0.9910
686	0.9914
687	0.9912
688	0.9915
689	0.9910
690	0.9911
691	0.9910
692	0.9909
693	0.9906
694	0.9913
695	0.9913
696	0.9912
697	0.9911
698	0.9913
699	0.9912
700	0.9916
701	0.9909
702	0.9909
703	0.9914
704	0.9906
705	0.9909
706	0.9911
707	0.9908
708	0.9908
709	0.9911
710	0.9905
711	0.9910
712	0.9913
713	0.9910
714	0.9910
715	0.9907
716	0.9911
717	0.9908
718	0.9912
719	0.9907
720	0.9912
721	0.9907
722	0.9908
723	0.9906
724	0.9910
725	0.9915
726	0.9909
727	0.9911
728	0.9908
729	0.9904
730	0.9906
731	0.9903
732	0.9915
733	0.9915
734	0.9911
735	0.9910
736	0.9913
737	0.9907
738	0.9911
739	0.9904
740	0.9907
741	0.9900
742	0.9910
743	0.9905
744	0.9911
745	0.9907
746	0.9912
747	0.9909
748	0.9908
749	0.9902
750	0.9904
751	0.9906
752	0.9905
753	0.9903
754	0.9912
755	0.9905
756	0.9913
757	0.9908
758	0.9911
759	0.9906
760	0.9903
761	0.9907
762	0.9907
763	0.9911
764	0.9905
765	0.9899
766	0.9911
767	0.9911
768	0.9909
769	0.9907
770	0.9915
771	0.9904
772	0.9914
773	0.9906
774	0.9903
775	0.9904
776	0.9906
777	0.9907
778	0.9899
779	0.9909
780	0.9907
781	0.9914
782	0.9908
783	0.9909
784	0.9899
785	0.9902
786	0.9908
787	0.9913
788	0.9907
789	0.9913
790	0.9905
791	0.9911
792	0.9903
793	0.9897
794	0.9903
795	0.9904
796	0.9894
797	0.9896
798	0.9901
799	0.9917
800	0.9914
801	0.9907
802	0.9907
803	0.9902
804	0.9895
805	0.9907
806	0.9905
807	0.9903
808	0.9901
809	0.9898
810	0.9904
811	0.9906
812	0.9904
813	0.9899
814	0.9899
815	0.9898
816	0.9905
817	0.9904
818	0.9903
819	0.9901
820	0.9903
821	0.9908
822	0.9913
823	0.9900
824	0.9896
825	0.9896
826	0.9909
827	0.9904
828	0.9901
829	0.9912
830	0.9901
831	0.9888
832	0.9884
833	0.9895
834	0.9909
835	0.9914
836	0.9910
837	0.9902
838	0.9899
839	0.9905
840	0.9914
841	0.9894
842	0.9887
843	0.9904
844	0.9902
845	0.9896
846	0.9915
847	0.9916
848	0.9918
849	0.9910
850	0.9913
851	0.9899
852	0.9916
853	0.9915
854	0.9909
855	0.9905
856	0.9905
857	0.9899
858	0.9914
859	0.9915
860	0.9913
861	0.9896
862	0.9915
863	0.9916
864	0.9916
865	0.9916
866	0.9917
867	0.9918
868	0.9918
869	0.9918
870	0.9918
871	0.9920
872	0.9921
873	0.9920
874	0.9920
875	0.9921
876	0.9921
877	0.9921
878	0.9921
879	0.9922
880	0.9922
881	0.9922
882	0.9922
883	0.9922
884	0.9923
885	0.9923
886	0.9922
887	0.9922
888	0.9923
889	0.9923
890	0.9923
891	0.9922
892	0.9923
893	0.9923
894	0.9922
895	0.9923
896	0.9923
897	0.9923
898	0.9922
899	0.9922
900	0.9922
901	0.9922
902	0.9922
903	0.9922
904	0.9922
905	0.9922
906	0.9922
907	0.9922
908	0.9922
909	0.9922
910	0.9922
911	0.9921
912	0.9921
913	0.9921
914	0.9921
915	0.9921
916	0.9921
917	0.9921
918	0.9921
919	0.9921
920	0.9921
921	0.9921
922	0.9920
923	0.9920
924	0.9920
925	0.9919
926	0.9919
927	0.9919
928	0.9919
929	0.9919
930	0.9919
931	0.9918
932	0.9918
933	0.9919
934	0.9918
935	0.9918
936	0.9918
937	0.9918
938	0.9918
939	0.9917
940	0.9917
941	0.9917
942	0.9917
943	0.9917
944	0.9917
945	0.9917
946	0.9917
947	0.9916
948	0.9917
949	0.9917
950	0.9916
951	0.9916
952	0.9916
953	0.9916
954	0.9916
955	0.9916
956	0.9916
957	0.9916
958	0.9916
959	0.9916
960	0.9916
961	0.9916
962	0.9916
963	0.9915
964	0.9915
965	0.9915
966	0.9915
967	0.9915
968	0.9915
969	0.9915
970	0.9915
971	0.9915
972	0.9915
973	0.9915
974	0.9915
975	0.9915
976	0.9915
977	0.9914
978	0.9914
979	0.9915
980	0.9914
981	0.9914
982	0.9915
983	0.9914
984	0.9914
985	0.9914
986	0.9914
987	0.9914
988	0.9914
989	0.9914
990	0.9914
991	0.9914
992	0.9914
993	0.9914
994	0.9914
995	0.9914
996	0.9914
997	0.9914
998	0.9914
999	0.9913
1000	0.9913
1001	0.9913
1002	0.9913
1003	0.9913
1004	0.9913
1005	0.9913
1006	0.9913
1007	0.9913
1008	0.9913
1009	0.9913
1010	0.9913
1011	0.9913
1012	0.9913
1013	0.9913
1014	0.9913
1015	0.9913
1016	0.9912
1017	0.9912
1018	0.9913
1019	0.9912
1020	0.9912
1021	0.9913
1022	0.9912
1023	0.9912
1024	0.9912
1025	0.9912
1026	0.9912
1027	0.9912
1028	0.9912
1029	0.9912
1030	0.9912
1031	0.9912
1032	0.9912
1033	0.9912
1034	0.9912
1035	0.9912
1036	0.9912
1037	0.9912
1038	0.9911
1039	0.9912
1040	0.9912
1041	0.9911
1042	0.9911
1043	0.9912
1044	0.9911
1045	0.9911
1046	0.9912
1047	0.9911
1048	0.9911
1049	0.9911
1050	0.9911
1051	0.9911
1052	0.9911
1053	0.9911
1054	0.9911
1055	0.9911
1056	0.9911
1057	0.9911
1058	0.9911
1059	0.9911
1060	0.9912
1061	0.9912
1062	0.9912
1063	0.9912
1064	0.9912
1065	0.9912
1066	0.9912
1067	0.9912
1068	0.9912
1069	0.9912
1070	0.9912
1071	0.9912
1072	0.9912
1073	0.9912
1074	0.9912
1075	0.9912
1076	0.9912
1077	0.9912
1078	0.9912
1079	0.9912
1080	0.9911
1081	0.9911
1082	0.9911
1083	0.9911
1084	0.9911
1085	0.9911
1086	0.9911
1087	0.9911
1088	0.9911
1089	0.9911
1090	0.9910
1091	0.9910
1092	0.9910
1093	0.9910
1094	0.9910
1095	0.9910
1096	0.9910
1097	0.9909
1098	0.9909
1099	0.9909
1100	0.9909
1101	0.9909
1102	0.9909
1103	0.9909
1104	0.9909
1105	0.9909
1106	0.9908
1107	0.9908
1108	0.9908
1109	0.9908
1110	0.9908
1111	0.9908
1112	0.9908
1113	0.9908
1114	0.9908
1115	0.9907
1116	0.9907
1117	0.9907
1118	0.9907
1119	0.9907
1120	0.9907
1121	0.9907
1122	0.9906
1123	0.9906
1124	0.9906
1125	0.9906
1126	0.9906
1127	0.9906
1128	0.9906
1129	0.9906
1130	0.9905
1131	0.9906
1132	0.9906
1133	0.9906
1134	0.9906
1135	0.9906
1136	0.9906
1137	0.9906
1138	0.9906
1139	0.9905
1140	0.9905
1141	0.9905
1142	0.9905
1143	0.9905
1144	0.9905
1145	0.9905
1146	0.9905
1147	0.9905
1148	0.9905
1149	0.9905
1150	0.9905
1151	0.9905
1152	0.9905
1153	0.9905
1154	0.9905
1155	0.9905
1156	0.9904
1157	0.9904
1158	0.9904
1159	0.9904
1160	0.9904
1161	0.9904
1162	0.9904
1163	0.9904
1164	0.9903
1165	0.9903
1166	0.9903
1167	0.9902
1168	0.9902
1169	0.9902
1170	0.9902
1171	0.9901
1172	0.9901
1173	0.9901
1174	0.9901
1175	0.9900
1176	0.9900
1177	0.9900
1178	0.9899
1179	0.9899
1180	0.9899
1181	0.9899
1182	0.9898
1183	0.9898
1184	0.9898
1185	0.9898
1186	0.9897
1187	0.9897
1188	0.9897
1189	0.9897
1190	0.9897
1191	0.9896
1192	0.9896
1193	0.9896
1194	0.9896
1195	0.9896
1196	0.9896
1197	0.9896
1198	0.9895
1199	0.9895
1200	0.9895
1201	0.9895
1202	0.9895
1203	0.9895
1204	0.9895
1205	0.9895
1206	0.9895
1207	0.9895
1208	0.9894
1209	0.9894
1210	0.9894
1211	0.9894
1212	0.9894
1213	0.9894
1214	0.9894
1215	0.9894
1216	0.9894
1217	0.9894
1218	0.9894
1219	0.9894
1220	0.9894
1221	0.9894
1222	0.9894
1223	0.9894
1224	0.9894
1225	0.9894
1226	0.9894
1227	0.9894
1228	0.9894
1229	0.9894
1230	0.9894
1231	0.9894
1232	0.9894
1233	0.9894
1234	0.9894
1235	0.9894
1236	0.9894
1237	0.9894
1238	0.9894
1239	0.9894
1240	0.9893
1241	0.9894
1242	0.9893
1243	0.9893
1244	0.9893
1245	0.9893
1246	0.9893
1247	0.9893
1248	0.9893
1249	0.9893
1250	0.9893
1251	0.9892
1252	0.9892
1253	0.9892
1254	0.9892
1255	0.9892
1256	0.9892
1257	0.9892
1258	0.9891
1259	0.9891
1260	0.9891
1261	0.9891
1262	0.9890
1263	0.9890
1264	0.9890
1265	0.9890
1266	0.9890
1267	0.9890
1268	0.9889
1269	0.9889
1270	0.9889
1271	0.9889
1272	0.9889
1273	0.9888
1274	0.9888
1275	0.9888
1276	0.9888
1277	0.9887
1278	0.9887
1279	0.9887
1280	0.9887
1281	0.9886
1282	0.9886
1283	0.9886
1284	0.9886
1285	0.9886
1286	0.9885
1287	0.9885
1288	0.9885
1289	0.9885
1290	0.9885
1291	0.9884
1292	0.9884
1293	0.9884
1294	0.9884
1295	0.9883
1296	0.9883
1297	0.9883
1298	0.9883
1299	0.9882
1300	0.9882
1301	0.9882
1302	0.9882
1303	0.9882
1304	0.9881
1305	0.9881
1306	0.9881
1307	0.9881
1308	0.9880
1309	0.9880
1310	0.9880
1311	0.9880
1312	0.9879
1313	0.9879
1314	0.9879
1315	0.9879
1316	0.9879
1317	0.9878
1318	0.9878
1319	0.9878
1320	0.9878
1321	0.9877
1322	0.9877
1323	0.9877
1324	0.9877
1325	0.9876
1326	0.9876
1327	0.9876
1328	0.9876
1329	0.9875
1330	0.9875
1331	0.9875
1332	0.9875
1333	0.9875
1334	0.9874
1335	0.9874
1336	0.9874
1337	0.9873
1338	0.9873
1339	0.9873
1340	0.9873
1341	0.9872
1342	0.9872
1343	0.9872
1344	0.9872
1345	0.9871
1346	0.9871
1347	0.9871
1348	0.9870
1349	0.9870
1350	0.9869
1351	0.9869
1352	0.9868
1353	0.9867
1354	0.9867
1355	0.9866
1356	0.9866
1357	0.9865
1358	0.9864
1359	0.9863
1360	0.9862
1361	0.9862
1362	0.9861
1363	0.9861
1364	0.9860
1365	0.9860
1366	0.9860
1367	0.9859
1368	0.9859
1369	0.9859
1370	0.9859
1371	0.9859
1372	0.9859
1373	0.9859
1374	0.9859
1375	0.9859
1376	0.9859
1377	0.9859
1378	0.9859
1379	0.9859
1380	0.9859
1381	0.9859
1382	0.9860
1383	0.9860
1384	0.9860
1385	0.9860
1386	0.9860
1387	0.9860
1388	0.9860
1389	0.9860
1390	0.9860
1391	0.9860
1392	0.9860
1393	0.9860
1394	0.9860
1395	0.9861
1396	0.9861
1397	0.9861
1398	0.9861
1399	0.9861
1400	0.9861
1401	0.9861
1402	0.9862
1403	0.9862
1404	0.9862
1405	0.9862
1406	0.9863
1407	0.9863
1408	0.9863
1409	0.9863
1410	0.9864
1411	0.9864
1412	0.9864
1413	0.9865
1414	0.9865
1415	0.9865
1416	0.9866
1417	0.9866
1418	0.9866
1419	0.9867
1420	0.9867
1421	0.9867
1422	0.9868
1423	0.9868
1424	0.9868
1425	0.9869
1426	0.9869
1427	0.9870
1428	0.9870
1429	0.9870
1430	0.9871
1431	0.9871
1432	0.9871
1433	0.9872
1434	0.9872
1435	0.9872
1436	0.9872
1437	0.9873
1438	0.9873
1439	0.9873
1440	0.9873
1441	0.9873
1442	0.9873
1443	0.9874
1444	0.9874
1445	0.9874
1446	0.9874
1447	0.9874
1448	0.9874
1449	0.9874
1450	0.9874
1451	0.9874
1452	0.9875
1453	0.9875
1454	0.9875
1455	0.9875
1456	0.9875
1457	0.9875
1458	0.9875
1459	0.9875
1460	0.9875
1461	0.9875
1462	0.9875
1463	0.9875
1464	0.9875
1465	0.9875
1466	0.9875
1467	0.9875
1468	0.9876
1469	0.9876
1470	0.9875
1471	0.9875
1472	0.9875
1473	0.9875
1474	0.9875
1475	0.9875
1476	0.9875
1477	0.9875
1478	0.9875
1479	0.9876
1480	0.9875
1481	0.9876
1482	0.9876
1483	0.9876
1484	0.9876
1485	0.9876
1486	0.9876
1487	0.9876
1488	0.9876
1489	0.9876
1490	0.9876
1491	0.9876
1492	0.9877
1493	0.9877
1494	0.9876
1495	0.9877
1496	0.9877
1497	0.9877
1498	0.9877
1499	0.9877
1500	0.9877
1501	0.9877
1502	0.9877
1503	0.9877
1504	0.9877
1505	0.9877
1506	0.9877
1507	0.9877
1508	0.9877
1509	0.9877
1510	0.9877
1511	0.9877
1512	0.9877
1513	0.9877
1514	0.9877
1515	0.9877
1516	0.9877
1517	0.9877
1518	0.9877
1519	0.9877
1520	0.9877
1521	0.9877
1522	0.9877
1523	0.9877
1524	0.9877
1525	0.9877
1526	0.9877
1527	0.9877
1528	0.9877
1529	0.9877
1530	0.9877
1531	0.9877
1532	0.9877
1533	0.9877
1534	0.9877
1535	0.9877
1536	0.9877
1537	0.9877
1538	0.9877
1539	0.9877
1540	0.9877
1541	0.9877
1542	0.9877
1543	0.9877
1544	0.9877
1545	0.9877
1546	0.9877
1547	0.9877
1548	0.9877
1549	0.9877
1550	0.9877
1551	0.9877
1552	0.9877
1553	0.9877
1554	0.9877
1555	0.9877
1556	0.9877
1557	0.9877
1558	0.9877
1559	0.9877
1560	0.9877
1561	0.9877
1562	0.9877
1563	0.9877
1564	0.9877
1565	0.9877
1566	0.9877
1567	0.9877
1568	0.9876
1569	0.9877
1570	0.9876
1571	0.9877
1572	0.9876
1573	0.9877
1574	0.9876
1575	0.9877
1576	0.9877
1577	0.9876
1578	0.9876
1579	0.9877
1580	0.9876
1581	0.9876
1582	0.9876
1583	0.9876
1584	0.9876
1585	0.9876
1586	0.9876
1587	0.9876
1588	0.9876
1589	0.9876
1590	0.9876
1591	0.9876
1592	0.9876
1593	0.9876
1594	0.9876
1595	0.9876
1596	0.9876
1597	0.9876
1598	0.9875
1599	0.9875
1600	0.9875
1601	0.9875
1602	0.9875
1603	0.9875
1604	0.9875
1605	0.9875
1606	0.9874
1607	0.9874
1608	0.9874
1609	0.9874
1610	0.9874
1611	0.9873
1612	0.9873
1613	0.9873
1614	0.9873
1615	0.9872
1616	0.9872
1617	0.9872
1618	0.9872
1619	0.9872
1620	0.9871
1621	0.9871
1622	0.9871
1623	0.9871
1624	0.9870
1625	0.9870
1626	0.9870
1627	0.9870
1628	0.9870
1629	0.9869
1630	0.9869
1631	0.9869
1632	0.9868
1633	0.9868
1634	0.9868
1635	0.9868
1636	0.9868
1637	0.9867
1638	0.9867
1639	0.9867
1640	0.9867
1641	0.9866
1642	0.9866
1643	0.9866
1644	0.9865
1645	0.9865
1646	0.9865
1647	0.9864
1648	0.9864
1649	0.9864
1650	0.9863
1651	0.9863
1652	0.9863
1653	0.9863
1654	0.9863
1655	0.9863
1656	0.9862
1657	0.9862
1658	0.9862
1659	0.9861
1660	0.9861
1661	0.9861
1662	0.9861
1663	0.9860
1664	0.9860
1665	0.9860
1666	0.9859
1667	0.9859
1668	0.9859
1669	0.9859
1670	0.9858
1671	0.9858
1672	0.9858
1673	0.9857
1674	0.9857
1675	0.9857
1676	0.9856
1677	0.9856
1678	0.9856
1679	0.9856
1680	0.9856
1681	0.9855
1682	0.9855
1683	0.9855
1684	0.9855
1685	0.9854
1686	0.9854
1687	0.9854
1688	0.9854
1689	0.9853
1690	0.9853
1691	0.9853
1692	0.9852
1693	0.9852
1694	0.9852
1695	0.9852
1696	0.9852
1697	0.9852
1698	0.9852
1699	0.9851
1700	0.9851
1701	0.9851
1702	0.9851
1703	0.9850
1704	0.9850
1705	0.9850
1706	0.9850
1707	0.9850
1708	0.9850
1709	0.9850
1710	0.9850
1711	0.9850
1712	0.9850
1713	0.9849
1714	0.9850
1715	0.9849
1716	0.9850
1717	0.9850
1718	0.9849
1719	0.9849
1720	0.9850
1721	0.9850
1722	0.9850
1723	0.9850
1724	0.9850
1725	0.9850
1726	0.9850
1727	0.9850
1728	0.9850
1729	0.9850
1730	0.9850
1731	0.9850
1732	0.9850
1733	0.9850
1734	0.9850
1735	0.9850
1736	0.9850
1737	0.9850
1738	0.9850
1739	0.9850
1740	0.9850
1741	0.9851
1742	0.9850
1743	0.9850
1744	0.9851
1745	0.9851
1746	0.9851
1747	0.9851
1748	0.9851
1749	0.9851
1750	0.9851
1751	0.9851
1752	0.9851
1753	0.9851
1754	0.9851
1755	0.9851
1756	0.9851
1757	0.9851
1758	0.9851
1759	0.9851
1760	0.9851
1761	0.9851
1762	0.9851
1763	0.9851
1764	0.9851
1765	0.9851
1766	0.9851
1767	0.9851
1768	0.9851
1769	0.9851
1770	0.9851
1771	0.9851
1772	0.9851
1773	0.9851
1774	0.9851
1775	0.9851
1776	0.9851
1777	0.9850
1778	0.9850
1779	0.9850
1780	0.9850
1781	0.9850
1782	0.9850
1783	0.9850
1784	0.9850
1785	0.9850
1786	0.9850
1787	0.9849
1788	0.9849
1789	0.9849
1790	0.9848
1791	0.9848
1792	0.9848
1793	0.9847
1794	0.9847
1795	0.9846
1796	0.9846
1797	0.9845
1798	0.9845
1799	0.9844
1800	0.9844
1801	0.9843
1802	0.9842
1803	0.9842
1804	0.9841
1805	0.9840
1806	0.9840
1807	0.9839
1808	0.9838
1809	0.9837
1810	0.9836
1811	0.9835
1812	0.9834
1813	0.9833
1814	0.9832
1815	0.9831
1816	0.9830
1817	0.9829
1818	0.9827
1819	0.9826
1820	0.9825
1821	0.9824
1822	0.9823
1823	0.9822
1824	0.9820
1825	0.9819
1826	0.9818
1827	0.9817
1828	0.9816
1829	0.9814
1830	0.9813
1831	0.9812
1832	0.9810
1833	0.9809
1834	0.9807
1835	0.9806
1836	0.9804
1837	0.9803
1838	0.9802
1839	0.9800
1840	0.9799
1841	0.9798
1842	0.9797
1843	0.9796
1844	0.9795
1845	0.9794
1846	0.9793
1847	0.9792
1848	0.9792
1849	0.9791
1850	0.9791
1851	0.9790
1852	0.9790
1853	0.9790
1854	0.9789
1855	0.9789
1856	0.9788
1857	0.9788
1858	0.9788
1859	0.9788
1860	0.9788
1861	0.9787
1862	0.9787
1863	0.9787
1864	0.9786
1865	0.9785
1866	0.9785
1867	0.9784
1868	0.9784
1869	0.9784
1870	0.9784
1871	0.9783
1872	0.9782
1873	0.9781
1874	0.9781
1875	0.9781
1876	0.9781
1877	0.9781
1878	0.9781
1879	0.9781
1880	0.9781
1881	0.9781
1882	0.9781
1883	0.9782
1884	0.9782
1885	0.9782
1886	0.9782
1887	0.9783
1888	0.9782
1889	0.9782
1890	0.9782
1891	0.9782
1892	0.9782
1893	0.9781
1894	0.9781
1895	0.9781
1896	0.9781
1897	0.9780
1898	0.9779
1899	0.9778
1900	0.9778
1901	0.9778
1902	0.9777
1903	0.9776
1904	0.9776
1905	0.9776
1906	0.9775
1907	0.9774
1908	0.9774
1909	0.9774
1910	0.9773
1911	0.9773
1912	0.9773
1913	0.9773
1914	0.9772
1915	0.9772
1916	0.9772
1917	0.9773
1918	0.9773
1919	0.9773
1920	0.9773
1921	0.9772
1922	0.9772
1923	0.9772
1924	0.9772
1925	0.9772
1926	0.9772
1927	0.9772
1928	0.9772
1929	0.9772
1930	0.9772
1931	0.9773
1932	0.9773
1933	0.9772
1934	0.9772
1935	0.9772
1936	0.9771
1937	0.9771
1938	0.9772
1939	0.9772
1940	0.9771
1941	0.9771
1942	0.9771
1943	0.9771
1944	0.9770
1945	0.9770
1946	0.9770
1947	0.9770
1948	0.9770
1949	0.9770
1950	0.9769
1951	0.9769
1952	0.9769
1953	0.9769
1954	0.9768
1955	0.9768
1956	0.9767
1957	0.9766
1958	0.9766
1959	0.9764
1960	0.9764
1961	0.9764
1962	0.9763
1963	0.9762
1964	0.9762
1965	0.9761
1966	0.9760
1967	0.9760
1968	0.9759
1969	0.9758
1970	0.9757
1971	0.9757
1972	0.9757
1973	0.9755
1974	0.9754
1975	0.9753
1976	0.9752
1977	0.9752
1978	0.9750
1979	0.9750
1980	0.9749
1981	0.9748
1982	0.9747
1983	0.9747
1984	0.9745
1985	0.9745
1986	0.9744
1987	0.9743
1988	0.9742
1989	0.9740
1990	0.9739
1991	0.9737
1992	0.9737
1993	0.9735
1994	0.9734
1995	0.9732
1996	0.9730
1997	0.9729
1998	0.9727
1999	0.9726
2000	0.9725
2001	0.9723
2002	0.9721
2003	0.9720
2004	0.9718
2005	0.9716
2006	0.9714
2007	0.9712
2008	0.9710
2009	0.9708
2010	0.9706
2011	0.9704
2012	0.9703
2013	0.9701
2014	0.9698
2015	0.9696
2016	0.9694
2017	0.9691
2018	0.9689
2019	0.9687
2020	0.9684
2021	0.9684
2022	0.9681
2023	0.9679
2024	0.9677
2025	0.9674
2026	0.9673
2027	0.9671
2028	0.9669
2029	0.9667
2030	0.9665
2031	0.9663
2032	0.9661
2033	0.9658
2034	0.9656
2035	0.9654
2036	0.9652
2037	0.9650
2038	0.9648
2039	0.9645
2040	0.9643
2041	0.9642
2042	0.9639
2043	0.9636
2044	0.9635
2045	0.9632
2046	0.9631
2047	0.9630
2048	0.9628
2049	0.9626
2050	0.9623
2051	0.9622
2052	0.9621
2053	0.9619
2054	0.9617
2055	0.9615
2056	0.9613
2057	0.9611
2058	0.9609
2059	0.9608
2060	0.9605
2061	0.9605
2062	0.9603
2063	0.9602
2064	0.9600
2065	0.9600
2066	0.9599
2067	0.9596
2068	0.9594
2069	0.9593
2070	0.9591
2071	0.9590
2072	0.9589
2073	0.9587
2074	0.9586
2075	0.9585
2076	0.9583
2077	0.9582
2078	0.9580
2079	0.9579
2080	0.9578
2081	0.9577
2082	0.9576
2083	0.9574
2084	0.9573
2085	0.9572
2086	0.9570
2087	0.9570
2088	0.9568
2089	0.9567
2090	0.9565
2091	0.9563
2092	0.9562
